against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73.0,3840.0,70.0,500.0,88.0,1250000.0,1.3,71.0,50.0,693.0,120.0,89.0,59.0,35.3,6.0,0.0
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38.0,5120.0,70.0,289.0,33.0,1000000.0,0.5,44.0,50.0,694.0,61.0,43.0,70.0,6.0,6.0,0.0
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,481.0,52.0,1000000.0,1.0,62.0,50.0,695.0,109.0,94.0,109.0,21.0,6.0,0.0
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89.0,7680.0,70.0,362.0,77.0,1000000.0,0.8,58.0,88.1,696.0,45.0,45.0,48.0,26.0,6.0,0.0
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121.0,7680.0,70.0,521.0,119.0,1000000.0,2.5,82.0,88.1,697.0,69.0,59.0,71.0,270.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59.0,7680.0,70.0,362.0,50.0,1000000.0,1.3,77.0,88.1,698.0,67.0,63.0,46.0,25.2,6.0,0.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77.0,7680.0,70.0,521.0,72.0,1000000.0,2.7,123.0,88.1,699.0,99.0,92.0,58.0,225.0,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,8960.0,70.0,525.0,65.0,1000000.0,1.0,95.0,88.1,700.0,110.0,130.0,60.0,23.5,6.0,0.0
0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92.0,5120.0,70.0,500.0,75.0,1000000.0,0.8,78.0,50.0,701.0,74.0,63.0,118.0,21.5,6.0,0.0
0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58.0,5120.0,70.0,431.0,57.0,1000000.0,0.2,67.0,50.0,702.0,81.0,67.0,101.0,2.2,6.0,0.0
0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50.0,6400.0,70.0,500.0,150.0,1250000.0,0.3,50.0,50.0,703.0,50.0,150.0,50.0,5.7,6.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50.0,10240.0,35.0,300.0,35.0,1250000.0,0.3,45.0,50.0,704.0,55.0,75.0,40.0,2.8,6.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75.0,10240.0,35.0,452.0,53.0,1250000.0,0.8,68.0,50.0,705.0,83.0,113.0,60.0,17.5,6.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100.0,10240.0,35.0,600.0,70.0,1250000.0,2.0,90.0,50.0,706.0,110.0,150.0,80.0,150.5,6.0,0.0
0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80.0,5120.0,70.0,470.0,91.0,800000.0,0.2,57.0,50.0,707.0,80.0,87.0,75.0,3.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70.0,5120.0,70.0,309.0,48.0,1000000.0,0.4,43.0,50.0,708.0,50.0,60.0,38.0,7.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110.0,5120.0,70.0,474.0,76.0,1000000.0,1.5,85.0,50.0,709.0,65.0,82.0,56.0,71.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66.0,5120.0,70.0,335.0,70.0,1000000.0,0.8,59.0,50.0,710.0,44.0,55.0,41.0,15.0,6.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,494.0,122.0,1000000.0,1.7,85.0,50.0,711.0,58.0,75.0,54.0,39.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69.0,5120.0,70.0,304.0,85.0,1000000.0,1.0,55.0,50.0,712.0,32.0,35.0,28.0,99.5,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117.0,5120.0,70.0,514.0,184.0,1000000.0,2.0,95.0,50.0,713.0,44.0,46.0,28.0,505.0,6.0,0.0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30.0,5120.0,70.0,245.0,35.0,1000000.0,0.5,40.0,50.0,714.0,45.0,40.0,55.0,8.0,6.0,0.0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70.0,5120.0,70.0,535.0,80.0,1000000.0,1.5,85.0,50.0,715.0,97.0,80.0,123.0,85.0,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131.0,30720.0,0.0,680.0,95.0,1250000.0,3.0,126.0,50.0,716.0,131.0,98.0,99.0,215.0,6.0,1.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131.0,30720.0,0.0,680.0,95.0,1250000.0,5.8,126.0,50.0,717.0,131.0,98.0,99.0,203.0,6.0,1.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100.0,30720.0,0.0,708.0,121.0,1250000.0,5.0,216.0,50.0,718.0,91.0,95.0,85.0,284.6,6.0,1.0
0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160.0,6400.0,70.0,700.0,110.0,1250000.0,0.7,50.0,50.0,719.0,160.0,110.0,110.0,8.8,6.0,1.0
1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160.0,30720.0,100.0,680.0,60.0,1250000.0,0.6,80.0,50.0,720.0,170.0,130.0,80.0,15.0,6.0,1.0
0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110.0,30720.0,100.0,600.0,120.0,1250000.0,1.7,80.0,50.0,721.0,130.0,90.0,70.0,195.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55.0,3840.0,70.0,320.0,55.0,1059860.0,0.3,68.0,88.1,722.0,50.0,50.0,42.0,1.5,7.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75.0,3840.0,70.0,420.0,75.0,1059860.0,0.7,78.0,88.1,723.0,70.0,70.0,52.0,16.0,7.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107.0,3840.0,70.0,530.0,75.0,1059860.0,1.6,78.0,88.1,724.0,100.0,100.0,70.0,36.6,7.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65.0,3840.0,70.0,320.0,40.0,1059860.0,0.4,45.0,88.1,725.0,60.0,40.0,70.0,4.3,7.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85.0,3840.0,70.0,420.0,50.0,1059860.0,0.7,65.0,88.1,726.0,80.0,50.0,90.0,25.0,7.0,0.0
1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115.0,3840.0,70.0,530.0,90.0,1059860.0,1.8,95.0,88.1,727.0,80.0,90.0,60.0,83.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54.0,3840.0,70.0,320.0,54.0,1059860.0,0.4,50.0,88.1,728.0,66.0,56.0,40.0,7.5,7.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69.0,3840.0,70.0,420.0,69.0,1059860.0,0.6,60.0,88.1,729.0,91.0,81.0,50.0,17.5,7.0,0.0
0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74.0,3840.0,70.0,530.0,74.0,1059860.0,1.8,80.0,88.1,730.0,126.0,116.0,60.0,44.0,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,265.0,30.0,1000000.0,0.3,35.0,50.0,731.0,30.0,30.0,65.0,1.2,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,355.0,50.0,1000000.0,0.6,55.0,50.0,732.0,40.0,50.0,75.0,14.8,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,3840.0,70.0,485.0,75.0,1000000.0,1.1,80.0,50.0,733.0,75.0,75.0,60.0,26.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,3840.0,70.0,253.0,30.0,1000000.0,0.4,48.0,50.0,734.0,30.0,30.0,45.0,6.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,418.0,60.0,1000000.0,0.7,88.0,50.0,735.0,55.0,60.0,45.0,14.2,7.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62.0,3840.0,70.0,300.0,45.0,1000000.0,0.4,47.0,50.0,736.0,55.0,45.0,46.0,4.4,7.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82.0,3840.0,70.0,400.0,95.0,1000000.0,0.5,57.0,50.0,737.0,55.0,75.0,36.0,10.5,7.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70.0,3840.0,70.0,500.0,90.0,1000000.0,1.5,77.0,50.0,738.0,145.0,75.0,43.0,45.0,7.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82.0,5120.0,70.0,338.0,57.0,1000000.0,0.6,47.0,50.0,739.0,42.0,47.0,63.0,7.0,7.0,0.0
0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132.0,5120.0,70.0,478.0,77.0,1000000.0,1.7,97.0,50.0,740.0,62.0,67.0,43.0,180.0,7.0,0.0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70.0,5120.0,70.0,476.0,70.0,1000000.0,0.6,75.0,24.6,741.0,98.0,70.0,93.0,3.4,7.0,0.0
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45.0,5120.0,70.0,304.0,40.0,1000000.0,0.1,40.0,50.0,742.0,55.0,40.0,84.0,0.2,7.0,0.0
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55.0,5120.0,70.0,464.0,60.0,1000000.0,0.2,60.0,50.0,743.0,95.0,70.0,124.0,0.5,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65.0,3840.0,70.0,280.0,40.0,1000000.0,0.5,45.0,50.0,744.0,30.0,40.0,60.0,9.2,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115.0,3840.0,70.0,487.0,75.0,1000000.0,0.6,85.0,50.0,745.0,55.0,75.0,82.0,15.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140.0,3840.0,70.0,620.0,130.0,800000.0,0.2,45.0,50.0,746.0,140.0,135.0,30.0,0.3,7.0,0.0
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53.0,5120.0,70.0,305.0,62.0,1000000.0,0.4,50.0,50.0,747.0,43.0,52.0,45.0,8.0,7.0,0.0
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63.0,5120.0,70.0,495.0,152.0,1000000.0,0.7,50.0,50.0,748.0,53.0,142.0,35.0,14.5,7.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.0,5120.0,70.0,385.0,70.0,1000000.0,1.0,70.0,50.0,749.0,45.0,55.0,45.0,110.0,7.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125.0,5120.0,70.0,500.0,100.0,1000000.0,2.5,100.0,50.0,750.0,55.0,85.0,35.0,920.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40.0,3840.0,70.0,269.0,52.0,1000000.0,0.3,38.0,50.0,751.0,40.0,72.0,27.0,4.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70.0,3840.0,70.0,454.0,92.0,1000000.0,1.8,68.0,50.0,752.0,50.0,132.0,42.0,82.0,7.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55.0,5120.0,70.0,250.0,35.0,1000000.0,0.3,40.0,50.0,753.0,50.0,35.0,35.0,1.5,7.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105.0,5120.0,70.0,480.0,90.0,1000000.0,0.9,70.0,50.0,754.0,80.0,90.0,45.0,18.5,7.0,0.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35.0,5120.0,70.0,285.0,55.0,1000000.0,0.2,40.0,50.0,755.0,65.0,75.0,15.0,1.5,7.0,0.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45.0,5120.0,70.0,405.0,80.0,1000000.0,1.0,60.0,50.0,756.0,90.0,100.0,30.0,11.5,7.0,0.0
0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44.0,5120.0,70.0,320.0,40.0,1000000.0,0.6,48.0,88.1,757.0,71.0,40.0,77.0,4.8,7.0,0.0
0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64.0,5120.0,70.0,480.0,60.0,1000000.0,1.2,68.0,0.0,758.0,111.0,60.0,117.0,22.2,7.0,0.0
0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75.0,3840.0,70.0,340.0,50.0,1000000.0,0.5,70.0,50.0,759.0,45.0,50.0,50.0,6.8,7.0,0.0
0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125.0,3840.0,70.0,500.0,80.0,1000000.0,2.1,120.0,50.0,760.0,55.0,60.0,60.0,135.0,7.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30.0,5120.0,70.0,210.0,38.0,1059860.0,0.3,42.0,0.0,761.0,30.0,38.0,32.0,3.2,7.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40.0,5120.0,70.0,290.0,48.0,1059860.0,0.7,52.0,0.0,762.0,40.0,48.0,62.0,8.2,7.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120.0,5120.0,70.0,510.0,98.0,1059860.0,1.2,72.0,0.0,763.0,50.0,98.0,72.0,21.4,7.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52.0,5120.0,70.0,485.0,90.0,800000.0,0.1,51.0,24.6,764.0,82.0,110.0,100.0,0.3,7.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60.0,5120.0,70.0,490.0,80.0,1250000.0,1.5,90.0,50.0,765.0,90.0,110.0,60.0,76.0,7.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120.0,5120.0,70.0,490.0,90.0,1250000.0,2.0,100.0,50.0,766.0,40.0,60.0,80.0,82.8,7.0,0.0
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35.0,5120.0,70.0,230.0,40.0,1000000.0,0.5,25.0,50.0,767.0,20.0,30.0,80.0,12.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125.0,5120.0,70.0,530.0,140.0,1000000.0,2.0,75.0,50.0,768.0,60.0,90.0,40.0,108.0,7.0,0.0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55.0,3840.0,70.0,320.0,80.0,1000000.0,0.5,55.0,50.0,769.0,70.0,45.0,15.0,70.0,7.0,0.0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75.0,3840.0,70.0,480.0,110.0,1000000.0,1.3,85.0,50.0,770.0,100.0,75.0,35.0,250.0,7.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60.0,3840.0,70.0,410.0,130.0,800000.0,0.3,55.0,50.0,771.0,30.0,130.0,5.0,1.2,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,30720.0,0.0,534.0,95.0,1250000.0,1.9,95.0,50.0,772.0,95.0,95.0,59.0,120.5,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,30720.0,0.0,570.0,95.0,1250000.0,2.3,95.0,50.0,773.0,95.0,95.0,95.0,100.5,7.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,100.0,6400.0,70.0,500.0,60.0,1059860.0,0.3,60.0,50.0,774.0,100.0,60.0,120.0,40.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.0,5120.0,70.0,480.0,65.0,1250000.0,0.4,65.0,50.0,775.0,75.0,95.0,65.0,19.9,7.0,0.0
0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,78.0,5120.0,70.0,485.0,135.0,1000000.0,2.0,60.0,50.0,776.0,91.0,85.0,36.0,212.0,7.0,0.0
0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,98.0,2560.0,70.0,435.0,63.0,1000000.0,0.3,65.0,50.0,777.0,40.0,73.0,96.0,3.3,7.0,0.0
0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,90.0,5120.0,70.0,476.0,80.0,1000000.0,0.2,55.0,50.0,778.0,50.0,105.0,96.0,0.7,7.0,0.0
2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,105.0,3840.0,70.0,475.0,70.0,1000000.0,0.9,68.0,50.0,779.0,70.0,70.0,92.0,19.0,7.0,0.0
1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,485.0,85.0,1000000.0,3.0,78.0,50.0,780.0,135.0,91.0,36.0,185.0,7.0,0.0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,131.0,6400.0,70.0,517.0,100.0,1000000.0,3.9,70.0,50.0,781.0,86.0,90.0,40.0,210.0,7.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,55.0,10240.0,70.0,300.0,65.0,1250000.0,0.6,45.0,50.0,782.0,45.0,45.0,45.0,29.7,7.0,0.0
0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,75.0,10240.0,70.0,420.0,90.0,1250000.0,1.2,55.0,50.0,783.0,65.0,70.0,65.0,47.0,7.0,0.0
0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,110.0,10240.0,70.0,600.0,125.0,1250000.0,1.6,75.0,50.0,784.0,100.0,105.0,85.0,78.2,7.0,0.0
0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,115.0,3840.0,70.0,570.0,85.0,1250000.0,1.8,70.0,50.0,785.0,95.0,75.0,130.0,20.5,7.0,1.0
1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,85.0,3840.0,70.0,570.0,75.0,1250000.0,1.2,70.0,50.0,786.0,130.0,115.0,95.0,18.6,7.0,1.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,130.0,3840.0,70.0,570.0,115.0,1250000.0,1.9,70.0,50.0,787.0,85.0,95.0,75.0,45.5,7.0,1.0
0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,75.0,3840.0,70.0,570.0,115.0,1250000.0,1.3,70.0,50.0,788.0,95.0,130.0,85.0,21.2,7.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29.0,30720.0,0.0,200.0,31.0,1250000.0,0.2,43.0,50.0,789.0,29.0,31.0,37.0,0.1,7.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29.0,30720.0,0.0,400.0,131.0,1250000.0,0.1,43.0,50.0,790.0,29.0,131.0,37.0,999.9,7.0,1.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,137.0,30720.0,0.0,680.0,107.0,1250000.0,3.4,137.0,50.0,791.0,113.0,89.0,97.0,230.0,7.0,1.0
